,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20240629,10:18:16,39.45,53.75,77,24
1,20240630,09:58:36,37.73,61.99,71,25
2,20240701,09:41:07,39.43,53.68,84,32
3,20240701,12:44:37,-26.12,29.1,16,6
4,20240702,09:21:22,37.6,62.02,61,20
5,20240702,19:09:54,-31.4,-64.24,16,5
6,20240703,09:03:02,41.34,69.31,19,11
7,20240703,10:49:28,59.82,40.64,378,194
8,20240703,20:50:30,31.89,-101.79,21,7
9,20240703,14:07:01,40.18,-3.81,14,7
10,20240704,08:48:36,57.81,67.16,91,50
11,20240704,08:49:17,61.58,75.13,29,11
12,20240704,10:24:21,38.32,54.02,77,39
13,20240704,10:24:37,39.74,53.81,144,59
14,20240704,10:24:31,40.16,63.25,24,10
15,20240704,12:03:44,31.89,36.24,9,4
16,20240704,18:31:15,-34.5,-58.6,52,21
17,20240704,20:31:48,31.88,-101.79,23,10
18,20240704,13:48:16,40.18,-3.7,8,3
19,20240705,08:30:59,61.01,63.43,60,23
20,20240705,08:31:28,62.67,62.13,22,10
21,20240705,10:04:47,37.2,61.4,110,37
22,20240705,10:05:21,38.01,58.54,31,11
23,20240705,10:05:30,37.94,53.91,49,17
24,20240705,10:06:30,40.26,49.69,120,38
25,20240705,18:12:38,-34.24,-58.01,110,49
