,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20240519,09:42:26,24.9,67.29,119,48
1,20240519,09:47:09,38.64,54.29,51,16
2,20240519,09:47:23,39.52,53.67,98,37
3,20240519,12:50:49,-26.53,29.21,44,19
4,20240520,09:27:28,37.65,62.83,28,10
5,20240520,09:32:26,54.33,53.08,43,17
6,20240520,09:33:03,58.03,56.77,8,5
7,20240520,09:33:04,58.52,59.11,73,31
8,20240520,11:12:47,53.41,50.49,17,6
9,20240520,11:13:03,54.23,53.1,40,15
10,20240520,12:32:05,-26.28,29.32,23,13
11,20240520,12:32:22,-25.71,28.02,11,7
12,20240521,07:34:16,60.07,71.24,26,10
13,20240521,09:14:17,60.46,71.46,35,14
14,20240521,10:55:44,58.02,33.01,18,7
15,20240521,10:56:14,59.37,30.37,24,11
16,20240521,20:58:12,37.65,-97.01,32,12
17,20240521,12:13:26,-26.45,28.97,48,19
18,20240522,07:06:06,33.92,112.84,35,12
19,20240522,07:06:55,36.79,109.45,23,9
20,20240522,07:13:08,58.46,107.31,19,9
21,20240522,10:35:32,55.8,47.62,72,28
22,20240522,13:34:48,-26.1,29.24,15,12
23,20240522,13:34:38,-26.59,28.91,18,10
24,20240523,06:54:09,58.67,106.97,19,9
25,20240523,06:54:34,60.24,112.37,18,10
26,20240523,10:07:55,25.58,61.01,99,49
27,20240523,10:16:39,56.59,52.98,42,16
28,20240523,10:16:38,55.33,47.02,20,9
29,20240523,11:54:53,45.38,40.27,124,57
30,20240523,13:15:54,-26.25,29.73,21,9
31,20240524,09:48:36,24.97,67.1,94,41
32,20240524,12:56:55,-26.6,29.1,12,4
33,20240524,12:57:13,-25.52,28.8,12,4
