,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20241221,06:13:12,34.87,113.29,41,18
1,20241221,09:37:38,39.56,53.2,84,60
2,20241221,12:51:05,5.0,6.4,35,19
3,20241221,13:01:11,40.29,-3.63,14,7
4,20241221,19:43:42,28.74,-99.56,31,10
5,20241221,19:44:41,32.21,-102.0,44,21
6,20241222,09:14:17,24.86,66.64,32,21
7,20241222,09:17:03,31.12,49.41,52,20
8,20241222,09:17:58,37.5,61.54,73,34
9,20241222,09:18:00,37.52,60.05,74,26
10,20241222,09:18:34,38.64,54.26,78,25
11,20241222,09:18:52,39.38,53.82,158,50
12,20241222,17:25:32,-34.43,-58.67,56,18
13,20241222,19:25:45,33.58,-86.75,16,10
14,20241222,19:26:26,33.16,-101.71,102,41
15,20241222,12:32:39,5.39,6.57,53,38
16,20241222,12:39:34,31.64,5.76,8,3
17,20241222,12:42:35,40.3,-3.67,11,6
18,20241223,07:13:39,23.56,90.43,82,26
19,20241223,07:14:31,27.39,95.35,15,6
20,20241223,08:55:24,24.86,66.66,43,24
21,20241223,08:58:53,36.37,59.52,16,7
22,20241223,08:59:20,37.56,61.91,149,59
23,20241223,12:19:41,28.14,9.82,23,8
24,20241224,05:15:53,32.71,116.45,13,9
25,20241224,06:54:33,22.28,91.77,13,7
26,20241224,06:55:38,27.35,95.33,26,8
27,20241224,08:40:10,38.01,67.3,99,56
28,20241224,08:40:32,38.87,65.75,15,6
29,20241224,10:21:06,35.22,40.44,31,10
30,20241224,13:45:12,40.2,-3.59,27,13
31,20241224,18:48:05,33.45,-87.27,20,10
32,20241224,18:48:15,35.15,-80.52,13,7
33,20241225,08:21:12,38.66,79.85,25,9
34,20241225,09:56:50,15.62,46.05,12,9
35,20241225,09:59:11,24.66,46.84,19,9
36,20241225,10:02:27,35.38,40.27,49,20
37,20241225,10:04:00,43.21,52.44,49,16
38,20241225,13:26:17,40.35,-3.57,10,5
39,20241226,06:18:23,27.55,95.6,11,7
40,20241226,08:01:11,33.43,73.17,25,7
41,20241226,09:41:56,31.05,49.26,33,11
42,20241226,09:43:33,38.05,53.96,49,20
43,20241226,09:44:35,41.63,59.54,64,24
44,20241226,19:49:13,25.49,-99.74,15,11
45,20241226,19:51:04,31.59,-101.13,69,27
46,20241226,13:04:08,29.54,6.72,8,3
47,20241226,13:04:47,31.83,5.99,43,15
48,20241226,13:07:31,40.36,-3.64,9,6
49,20241227,09:24:26,37.61,61.99,53,18
50,20241227,09:24:36,38.01,60.8,206,67
51,20241227,17:31:47,-34.58,-58.68,45,17
